"Bischoff_2a_P5","Thu Nov 23 16:24:57 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
27.65,1200,10402,200,8401,6301,21209,28216,56965,54559,700,3700,7201,2500,5301,1200,200,3800,1300,300,0,100,0,40833,500,0,4298340,115100168,284394688,100,0,0,100,0,0,0,700,1400,0,0,2100,0,3200,200,200,0,4298340,0,200
28.17,1100,8401,400,7601,7101,21810,29918,53056,54660,1100,4400,6001,3100,5101,1200,100,3000,1300,300,0,0,0,40733,300,0,4405860,114808896,316449280,500,200,0,0,0,0,0,700,1000,0,0,1500,0,3200,200,500,0,4405860,0,500
28.69,500,6401,300,7301,6301,19307,26614,57366,51453,700,4500,6101,1900,4400,1400,0,3100,1200,500,0,0,0,37428,100,0,4882058,114532208,288401408,300,100,0,0,0,0,0,1400,900,0,0,3100,0,4100,400,100,0,4882058,0,100
29.22,800,8301,500,7701,7301,19608,27215,62177,55161,1000,4300,5701,1800,6001,1100,300,3300,700,0,300,0,0,40933,300,0,4820610,117300032,294411520,200,0,0,0,0,0,0,600,600,0,0,2700,0,3600,200,400,0,4820610,0,400
29.74,1400,7801,500,8201,6901,17406,27315,52255,50651,800,3400,5000,1400,5201,1400,0,4100,900,100,100,100,0,38730,400,0,5373678,115187552,314445824,200,100,0,200,0,0,0,1400,1100,0,0,2500,100,3700,400,300,0,5373678,0,300
30.26,1000,8001,100,8201,6901,16105,26714,58067,55261,1100,2700,3700,3500,5201,700,0,4200,200,100,100,0,100,36026,100,0,4129386,112930768,266364880,800,0,0,100,0,0,0,1000,1200,0,0,1900,0,4800,0,600,0,4129386,0,600
30.79,500,8601,200,9102,5901,15605,29317,51854,51954,1100,3700,4800,1500,5701,1100,0,3400,700,200,0,0,0,33022,100,0,4421220,108712208,286398048,400,0,100,0,0,0,0,1000,400,0,0,1800,0,3000,100,400,0,4421220,0,400
31.31,500,6601,100,6601,5601,16405,26614,50751,52355,1000,3300,4800,2900,5801,800,100,3400,1100,100,0,0,0,37628,300,0,4298340,107229608,274378048,100,0,0,100,0,0,0,700,800,0,0,2300,0,3700,300,100,0,4298340,0,100
31.83,400,8001,100,8101,6101,16405,26814,50852,60473,1100,4400,7001,2800,5401,1500,200,2700,800,300,100,0,0,33623,600,0,4574826,104193680,276381344,300,0,0,0,0,0,0,600,900,0,0,1600,0,2500,100,100,0,4574826,0,100
32.35,600,8902,500,8201,6901,14904,24412,49248,51353,1000,3600,4900,2300,4000,1200,0,2900,1200,300,0,0,0,32321,100,100,4620910,105326400,276381344,400,0,0,0,0,0,0,900,1100,0,100,1500,0,3300,0,400,100,4620910,0,400
32.88,500,8802,200,8001,6901,14604,28116,46844,51754,800,4000,4400,2000,5601,900,0,2600,1000,100,100,0,0,29618,200,0,4298340,102669416,266364880,200,0,0,0,0,0,0,500,400,0,0,1800,0,2700,100,100,0,4298340,0,100
33.40,500,8301,300,6301,5801,15605,21009,45341,51854,1000,4100,3800,1900,3600,600,200,1900,700,300,0,0,0,32521,300,0,4313700,104730952,272374752,600,0,0,100,0,0,0,800,800,0,0,1800,0,3200,200,300,0,4313700,0,300
33.92,500,8001,200,7501,6201,16906,21009,44339,53557,900,3900,6101,1900,4000,1200,200,2400,1000,0,100,0,0,30719,500,0,4267620,99347328,276381344,400,300,0,0,0,0,0,600,900,0,0,1900,0,2900,100,100,0,4267620,0,100
34.45,1100,8101,100,6701,8101,14304,21209,46042,51954,1100,4700,4200,1700,4000,900,200,3300,1100,200,0,100,0,34324,200,0,4498023,102074400,254345360,400,0,0,0,100,0,0,700,800,0,0,1500,0,3000,100,0,0,4498023,0,0
34.97,1200,7001,600,6901,6301,14104,20608,41334,53858,500,4000,4800,2900,4400,400,200,3400,400,300,100,0,100,30318,200,0,4083308,100014400,270371424,700,100,100,0,0,0,0,1000,1000,0,0,1200,0,3400,0,500,0,4083308,0,500
35.49,400,6701,200,9002,8601,15705,20408,39932,52355,1200,3500,5101,2500,4400,1400,100,1900,1000,200,300,0,0,28416,100,0,4006514,98549904,254345360,300,0,0,0,0,0,0,700,1000,0,0,1900,0,2400,100,100,0,4006514,0,100
36.01,1000,7201,400,6601,7501,14904,20008,41635,51252,800,5201,3900,2400,6501,1000,100,2600,700,0,0,0,0,31520,200,0,4405860,102988736,242326128,0,100,0,0,0,0,0,700,1700,0,0,2200,0,2200,0,0,0,4405860,0,0
36.54,800,8702,300,6901,5701,16606,21309,44740,52655,1200,3800,4300,2600,3900,1500,0,2700,1000,100,0,0,0,31820,200,0,3633452,98738376,258351840,100,100,0,0,0,0,0,1100,900,0,0,1100,0,2400,100,200,0,3633452,0,200
37.06,1100,8301,100,7701,3700,14404,20008,41534,50651,1500,4800,5101,2100,3300,900,100,3200,700,0,0,100,100,28917,100,0,4021874,98042552,260355088,600,0,0,100,0,0,0,400,300,0,0,1900,0,2800,0,400,0,4021874,0,400
37.58,0,9702,100,6801,5901,14704,18207,36026,51353,1200,3800,5501,1100,5701,1100,100,3000,800,100,0,0,0,31420,100,0,3975798,96057296,264361600,900,300,0,200,0,0,0,700,1500,0,0,1300,0,2400,0,200,0,3975798,0,200
38.11,900,7301,100,5601,7001,13304,21810,39631,52355,900,3900,4800,1800,4500,900,400,2600,900,400,100,0,0,28116,200,0,3400889,90527608,254345360,300,0,0,0,0,0,0,200,700,0,0,2200,0,2800,100,200,0,3400889,0,200
38.63,700,8001,300,8601,6901,12303,17606,38430,50751,1500,3500,4500,2500,5901,1000,0,2400,600,100,0,0,0,27815,500,0,3418118,95448912,260355088,300,100,0,0,0,0,0,800,800,0,0,1000,0,3400,100,200,0,3418118,0,200
39.15,900,8101,300,6801,6901,13704,18907,35726,50651,1000,3600,5201,1900,4400,900,100,2600,900,0,0,100,0,27015,200,0,3683996,90701184,262358320,200,100,0,0,0,0,0,300,1000,0,0,2200,0,2400,100,200,0,3683996,0,200
39.67,1100,8601,0,6601,4900,12303,18907,34123,47445,400,3300,4000,2300,4200,1400,200,2200,600,100,0,100,0,27916,400,0,3365894,91467928,250338928,100,100,0,100,0,0,0,300,800,0,0,1500,0,3300,0,300,0,3365894,0,300
40.20,800,7201,300,8501,7901,16105,20909,33322,51854,1200,4000,4200,2300,4100,700,200,2600,1000,0,100,0,0,28817,100,0,4421220,93494048,276381344,500,200,0,100,0,0,0,600,1100,0,100,1900,0,1900,200,100,0,4421220,0,100
40.72,700,7601,300,7201,5601,13103,19408,36326,53156,1300,3300,4400,2000,4800,1200,100,2100,1100,400,0,100,0,24012,200,0,3745426,93638816,230307200,300,100,0,0,0,0,0,400,700,0,0,1400,0,3300,0,300,0,3745426,0,300
41.24,600,9302,300,7501,6401,12903,19408,35926,52555,700,4900,2700,1700,3400,1200,300,3000,1300,100,0,100,0,25713,400,0,3396441,92799248,244329328,600,0,0,0,0,0,0,800,1700,0,0,1700,0,3700,200,100,0,3396441,0,100
