"Bischoff_2a_T4","Thu Nov 23 15:59:18 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
25.55,1400,6601,400,3500,9502,2000,0,0,64884,1200,4900,1000,600,1600,1300,0,0,700,400,100,0,0,0,0,0,0,100,200,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100
26.07,700,7201,400,5301,7701,1100,0,0,58067,1200,5101,1400,300,2100,1200,0,100,700,200,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.59,1000,7201,100,4300,9402,2200,0,100,56764,900,5501,1100,300,2500,1000,100,200,1300,0,200,0,0,0,0,0,0,0,200,0,100,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0
27.11,900,6501,500,5401,8001,700,0,0,57165,800,4900,800,400,1800,700,0,0,400,100,300,0,100,0,0,100,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0
27.63,700,6101,400,4800,8001,1700,0,100,62678,1200,5000,1000,0,1900,2100,0,100,1300,300,0,0,0,0,0,0,0,100,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0
28.15,500,6801,100,5000,6801,1500,0,0,61676,1000,4700,800,200,2700,1000,0,0,1800,200,0,100,100,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
28.67,400,6201,300,4200,8101,1500,0,100,57165,300,3900,600,400,2600,1500,200,100,1100,200,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.19,600,5601,200,4300,7601,1900,0,300,58468,400,5901,1200,100,2700,1000,0,200,400,200,0,0,0,0,0,0,0,100,300,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.72,300,6101,200,4900,8802,2100,0,100,60774,1000,4600,1300,200,3200,1200,200,200,1200,200,100,0,0,0,0,0,100,100,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0
30.24,1600,6201,300,4900,7701,2200,0,100,62478,800,4400,700,300,2500,600,100,100,600,0,100,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.76,900,7801,100,5000,7001,1900,0,0,57366,400,5501,900,100,1800,1000,100,0,900,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,100,0,200,0,0,0,0,0
31.28,1300,8201,600,5701,7301,1700,0,200,59471,1600,5701,800,400,1300,1000,0,100,1000,200,100,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0
31.80,1300,6801,500,5501,9402,1800,0,400,57466,800,3900,700,500,1900,1000,100,100,1000,0,0,0,0,0,0,0,0,100,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.32,700,5101,400,4200,9502,2100,0,100,57867,1300,4700,700,600,2700,900,300,0,700,400,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,0
32.84,1200,6301,100,4700,7901,1800,100,200,62077,1000,5000,1300,400,3600,800,0,100,1100,400,100,0,0,5000,300,0,730622,24080170,63830344,0,200,0,0,0,0,0,200,300,0,0,800,0,535882,100,300,0,730622,0,300
33.37,800,8101,300,3800,7001,8601,1200,700,56764,800,6101,4300,1900,4000,1500,200,1400,700,400,0,200,0,22610,1300,0,2350539,66266672,182234336,200,0,100,100,0,0,0,500,900,0,0,1400,0,1222686,0,1300,0,2350539,0,1300
33.89,500,8702,400,8501,9202,12903,1100,300,57767,1000,7101,7001,1700,4100,1400,100,3200,1600,100,300,0,0,34223,400,0,3484356,88387512,272374752,500,100,0,100,0,0,0,500,500,0,0,2200,0,1971486,300,3300,0,3484356,0,3300
34.41,700,9602,500,6601,7301,20208,1200,100,61475,1000,8702,9002,2500,5101,1300,400,5801,700,200,200,0,0,41334,100,0,4544105,106212504,320456256,1300,200,0,100,0,0,0,800,800,0,0,3400,0,2335196,700,3000,0,4544105,0,3000
34.94,600,10102,0,7501,7501,25413,700,200,59471,300,9602,13504,2600,5101,1300,100,5601,1200,100,0,0,0,43438,100,0,4989594,109715488,296414912,600,0,0,0,0,0,0,1000,900,0,0,3500,0,2749627,600,3700,0,4989594,0,3700
