"NIST610-6","Thu Nov 23 17:15:15 2017"
Time in Seconds,"Li7","Al27","Si29","S33","Ca44","Sc45","Ti49","V51","Cr52","Cr53","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","Ga71","Ge72","As75","Rb85","Sr88","Y89","Zr90","Nb93","Mo97","In115","Sn119","Sn118","Sb121","Cs133","La139","Ce140","Nd143","Sm147","Eu151","Gd157","Tb159","Dy163","Er167","Hf178","Ta181","W183","Pb206","U238","Tc97","Sn115","Pm147","Pu238"
19.81,400,6701,300,4500,6201,2200,0,0,43338,1200,3200,1000,100,2800,700,200,300,800,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
20.33,1100,5901,400,3800,6901,1300,0,0,48547,800,3500,1300,100,2000,1600,0,100,1100,600,200,100,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
20.85,500,5501,0,3700,7001,1600,0,100,50451,1300,4600,800,200,2800,1200,0,0,900,300,200,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,200,0,100,200,0,0,100,0,0,0,0,0
21.38,700,8101,700,4100,6101,1700,0,200,42736,1100,4200,1300,400,1400,1400,100,0,1300,200,100,100,0,100,200,0,0,0,100,100,0,0,0,0,0,0,0,0,100,0,100,0,100,0,0,0,0,0,0
21.90,400,7601,400,4000,18907,7801,900,13404,57366,2700,37829,1400,27615,8301,11703,10102,38129,22010,14704,186594,326113,330267,161923,289163,28016,381895,56865,121595,155683,605444,765957,850836,129535,156589,565423,170379,1185665,303127,296042,353786,1135411,125112,241259,1429006,28016,381895,156589,1429006
22.42,86349,1798764,13404,7001,1213137,261662,14904,242975,187098,17306,258025,5501,155784,36427,46243,42837,140695,75012,38730,504642,917119,885406,415016,657843,54760,808774,95582,236413,286937,1145977,1496488,1533004,214718,284105,938076,295031,1885735,488935,468958,552335,1628998,167761,324695,1983049,54760,808774,284105,1983049
22.94,115767,2392558,15805,9602,1628892,344761,17906,303127,223898,20709,333206,9002,218854,47345,53257,52856,179542,95482,50852,607595,1096323,1082646,486386,795354,67090,907891,112452,271567,324290,1242634,1749013,1677023,263380,315883,1083794,324391,2191849,544465,520360,625939,1833453,193244,358046,2178450,67090,907891,315883,2178450
23.46,129736,2630692,18707,9402,1744515,368597,24412,332902,234696,25913,343848,7901,221073,51553,60373,59270,190523,99397,55461,648298,1111156,1090058,512194,801856,65285,959673,113758,278543,327228,1336705,1721819,1754048,255196,334017,1135934,333814,2315483,560616,536904,637014,1942871,205037,374687,2291956,65285,959673,334017,2291956
23.98,137980,2784264,19708,10802,1890797,388800,23211,353684,259439,27215,390425,8802,235908,51152,64784,63380,208062,108033,61075,709939,1237488,1249042,558060,900843,80229,1078471,127424,334219,370830,1520048,1918816,1902755,285319,369714,1215340,367278,2458411,592028,594485,678381,2033360,217341,403937,2451037,80229,1078471,369714,2451037
24.50,148842,3086897,23311,14404,1997970,439937,27215,395910,280869,27215,446960,10102,264896,55762,68895,75815,225109,107932,66889,792877,1333543,1307942,625324,957595,83941,1161677,142002,358350,393777,1582766,1992455,2010302,294929,363220,1234338,382199,2539994,614255,599913,704797,2077692,225815,414610,2482639,83941,1161677,363220,2482639
25.02,145120,3039818,23111,12803,1947188,413796,23511,365756,273387,28917,433832,10402,262066,61075,64483,69898,224604,113557,68193,793393,1295309,1293730,596226,927595,83740,1184198,132752,360075,410442,1625267,2004027,2048309,293412,387378,1259024,383215,2646320,657843,623991,727946,2205254,229953,443194,2632466,83740,1184198,387378,2632466
25.55,162225,3184926,23311,12203,2101786,450625,24212,405970,294424,27615,456734,10802,282790,58468,72004,73608,251761,120389,63982,830882,1369406,1353156,619379,937764,87152,1220062,151759,365147,402413,1617486,2035201,2071834,298674,396520,1279422,382199,2615850,625632,619789,734638,2227066,235504,476396,2670832,87152,1220062,396520,2670832
26.07,160816,3229316,24012,13804,2146452,463864,24612,417660,308795,27615,458364,11803,291287,58569,73708,71302,246307,126720,65987,859216,1404896,1438530,629322,1007708,92671,1262072,153369,384535,441871,1680441,2173114,2153741,310213,414305,1348515,413898,2708589,650658,659485,756681,2336292,244591,473848,2714480,92671,1262072,414305,2714480
26.59,162728,3188321,22910,15405,2129924,464373,24712,434544,305354,30819,466716,10402,280869,61876,75514,69898,250347,126720,68895,856836,1400985,1392110,612103,988982,87352,1279948,139186,363321,451643,1695616,2085504,2138622,309099,395199,1310680,397841,2651753,665234,628400,771730,2297316,248226,464984,2640666,87352,1279948,395199,2640666
27.11,153671,3185492,22610,14404,2169195,452967,27015,427321,297560,32121,470588,12003,299584,61075,79827,79526,266917,132651,73508,899703,1469877,1445728,627067,1034364,87553,1332910,161017,398145,462642,1750941,2150695,2154502,322365,409730,1379435,421524,2796526,692356,654148,764204,2310886,251357,481696,2775127,87553,1332910,409730,2775127
27.63,168667,3248363,22810,17706,2146561,441667,25813,423253,295233,30819,463151,10002,287342,64984,74310,78724,266412,136773,75514,909032,1508690,1446998,674683,1104679,96887,1412719,169170,417762,472014,1869049,2305304,2343415,337665,431085,1445834,429966,2927191,703357,665029,808361,2419803,262875,491586,2773568,96887,1412719,431085,2773568
28.15,169573,3305700,24912,17006,2136991,435968,26614,409324,287140,30619,461317,12303,293715,55862,74511,77821,250953,129133,73909,833569,1370461,1333648,597660,969023,89660,1269852,149948,374788,414000,1673071,2057305,2063159,309302,374281,1306468,384332,2676604,651274,641629,739786,2238198,243076,435053,2626704,89660,1269852,374281,2626704
28.67,161118,3220138,24112,16706,2054378,430678,27215,385753,305252,28917,442685,8601,272376,59972,70499,73006,234596,123102,70499,826231,1340079,1297309,578517,944615,89660,1210514,137075,363422,415016,1672216,2002621,2027404,303633,392660,1299098,386261,2581433,645220,607902,732167,2235469,233990,464068,2637674,89660,1210514,392660,2637674
29.19,158098,3154846,23511,17406,2088976,430068,25413,411153,305556,30218,464271,12003,282386,62578,73508,71602,237826,128831,70399,865321,1400985,1393272,604009,974427,96285,1270798,149144,391644,427525,1724388,2073353,2153088,313453,402718,1298046,398145,2643881,656508,642245,733196,2296441,245802,474562,2657298,96285,1270798,402718,2657298
29.72,168466,3219118,21309,16505,2054378,445128,26614,405665,295233,27515,445128,9502,273690,59170,76216,70399,247923,125615,66689,839048,1364551,1308995,612205,967776,85245,1237173,152665,384636,444008,1668158,2016038,2081706,302114,379154,1234863,394082,2591720,642963,620096,726402,2200458,232981,462438,2649535,85245,1237173,379154,2649535
30.24,159004,3218438,19207,16205,2059906,447774,24712,389105,294322,27615,452865,10502,281779,57466,78824,68494,240855,124911,70299,815797,1335862,1294362,581894,923550,87754,1184931,140494,363321,401600,1545860,1916444,1953342,285825,360988,1177596,370932,2471183,601961,574015,715391,2123294,221477,460604,2589839,87754,1184931,360988,2589839
30.76,154677,3145806,21309,16806,2005650,428643,23211,416745,294626,28416,448691,9902,281880,59270,73307,74310,242975,134561,71502,825508,1375528,1354210,598581,1009269,92270,1270903,157394,381692,428542,1647130,2074654,2050476,287949,382199,1260285,382301,2597916,660820,626862,733299,2247696,233687,462947,2610092,92270,1270903,382199,2610092
31.28,163231,3116900,22510,17106,2048634,452661,24512,414610,296245,29517,449098,11203,275004,56363,75514,71201,239946,121193,66288,807122,1313840,1283103,558367,927492,87553,1216914,146025,351757,412373,1569146,1954314,1985428,282285,373773,1221741,372352,2458961,605136,579131,708088,2137970,235504,451439,2510639,87553,1216914,373773,2510639
31.80,149445,3003946,23911,14404,1961548,417152,22010,391034,277431,29517,436172,9102,270556,55662,73408,72104,230659,119686,71101,794115,1274584,1279842,567775,934962,85044,1233393,146830,355206,416948,1647450,1986941,1970730,287038,371540,1257448,383012,2582428,638450,632091,728564,2184114,240653,454392,2678934,85044,1233393,371540,2678934
32.32,150049,3179156,24412,15105,2068038,434849,23011,415423,299989,30018,447164,10002,279554,63380,73307,67591,236312,127926,72405,849905,1352206,1322583,600425,991478,95080,1302467,149647,373469,420507,1696792,2002080,2044408,288252,373469,1281630,367075,2532817,608824,596840,690814,2150260,229650,437190,2523215,95080,1302467,373469,2523215
32.84,149747,3070894,19908,14304,1993536,430780,26514,395301,289567,30018,442380,11803,278745,58468,66689,67090,238129,125615,67792,805470,1317210,1271955,592745,919919,84643,1175816,142606,369206,401905,1655454,1926148,1988779,277936,363625,1219957,383215,2543196,617022,601858,694206,2189125,242975,440955,2585193,84643,1175816,363625,2585193
33.37,156388,3136318,21009,14704,2082248,436986,27015,414711,296852,29918,461216,9602,272477,60573,72706,68694,244187,128228,66990,885717,1385877,1340711,616202,1003234,91266,1297098,151860,397841,458771,1765729,2085829,2145147,305556,396215,1333543,405665,2700589,668315,645118,741022,2316797,241460,458160,2662400,91266,1297098,396215,2662400
33.89,165446,3233170,22010,15805,2041917,434137,29017,385550,297662,29317,449505,9602,276218,54960,72806,71101,241460,122298,69296,832639,1262072,1259129,575140,908306,84141,1200026,140192,362509,433730,1640303,1906958,1995374,281071,365655,1200446,366061,2477240,613332,590902,700581,2123620,234495,442074,2471623,84141,1200026,365655,2471623
